대학교명,내용
건국대학교,"작년 대선에 이어 이번 4월 9일의 18대 총선에 이르기까지 대한민국은 선거의 연속이었다. 후보의 자질은 어떤지, 정책은 무엇인지 관심을 가져야 하지만 안타깝게도 우리사회는 그렇지 못하다.그 중 특히 20대의 무관심은 다른 연령대에 비해 두드러진다. 17대 총선에서 30대의 투표율은 56.9%, 40대는 68.8%였다. 그에 비해 20대의 투표율은 37.1%로 30-40대의 거의 절반 수준이다. 또 최근 18대 총선의 전체 투표율은 46%에 그쳤는데, 여기서 20대 투표율이 19.2%라는 소문이 인터넷을 달구고 있다. 와전된 소문이긴 하지만 20대의 정치 무관심에 대해 누리꾼들이 각자 목소리를 높이고 있다. 이름을 밝히기 거부한 정치대의 한 학우는 “이번 총선 때 친구들이 아무도 투표하지 않았다”며 “요즘 20대는 투표나 정치에 별 관심이 없는 것 같다”고 지적했다.20대, 특히 대학생들이 정치에 무관심한 이유는 뭘까? 이번에 20대로 국회의원에 출마한 민주노동당 김재연(강남 을) 후보는 그 이유를 몯는 질문에 “취업의 어려움 같은 문제 때문에 정치에 신경 쓸 여유가 없는 것 같다”라고 답했다. 이 외에도 직접 20대 자신들과 관련이 없다, 정치에 신경 쓰는 것이 귀찮다 등의 이유가 있다.민주노동당 봉사당원 이소영(삼육대ㆍ사회복지07)양은 “우리가 취업할 때쯤 이번 총선에 당선된 후보들에 의해 많은 것들이 달라져 있을 것”이라며 “20대가 미래의 사회를 주체적으로 그려가야 한다”고 주장했다. 20대들이 지금 정치에 대해 취하는 태도가 몇 년 후에 자신들에게 현실로 나타나서 돌아온다는 것을 인식해야 한다는 말이다.그러나 18대 총선만 봐도 20대를 위한 실질적인 정책은 찾아보기 힘들다. 한나라당, 자유선진당은 등록금 관련 정책이 전무하고, 통합민주당이 내세운 ‘대출이자율 인하’와 ‘등록금 후불제’는 실패한 정책으로 평가되고 있다. 정당들의 이런 빈약한 공약과 20대의 정치무관심이 합쳐져 총선을 비롯한 여러 선거의 투표율이 저하되고, 그로 인해 정당에서도 20대 유권자를 가볍게 보게 되는 악순환이 반복되고 있다.이는 정말 바람직한 상황이 아니다. 이소영 양은 “우리나라는 국민에게 주권이 있는 민주주의 국가이며, 20대 역시 국민으로서 의견을 피력해야 한다”고 주장했다. 즉 20대는 자신과 관련된 정책을 꼼꼼히 따지고 투표와 같은 직접적 정치행위에 적극적으로 참여함으로써 ‘파워 유권자’로 행동해야 한다는 것이다.20대가 힘을 가진 유권자가 된다면, 지금 20대에게 해결이 어려워 보이는 청년실업, 대학 등록금 문제들도 잘 해결될 가능성이 커진다. 20대는 젊고 패기 넘치고 역동적인 세대다. 앞으로는 그 이름에 걸맞게 직접 행동하는 ‘파워 유권자’가 되어야 할 것이다."
건국대학교,"그 어떤 성범죄들보다 훨씬 더 끔찍하며, 절대로 일어나서는 안 될 범죄가 다시 저질러졌다. 따뜻한 가족의 품에 있어야 할 혜진, 예슬 양이 차가운 시체가 되어 흙속에 파묻힌 채 발견된 것이다. 가족들은 오열했다. 하지만 사회의 약자인 어린이를 성적 대상으로 삼는 아동 성범죄자들에 대한 처벌은 너무나 미약하다. 아이들이 더 이상 차가운 흙속에서 발견되지 않도록 강력하고 확실한 대책이 필요하다."
건국대학교,"80년대 복고패션이 유행하더니 정치도 그때로 함께 회귀하는 것인가. 민주국가의 기본자유의 하나로 언론ㆍ출판ㆍ결사의 자유와 함께 헌법에 명시되어 있는 이것은 바로 집회의 자유이다. 그런데 우리는 헌법이 제정된 1948년 이래 지금까지도 그 자유를 온전히 누리지 못하고 살아왔다. 더욱이 현 정부가 들어선 이후, 공권력이 국민들의 외침을 짓밟는 정도는 80년대를 떠올리게 하기도 한다. 복고패션은 재조명되어 발전에 도움이 되지만, 과거의 악습은 재사용되면 퇴보를 야기할 뿐이다."
건국대학교,"▲ © 이지혜 기자쓰레기는 쓰레기통에 버리라는 당연한 말이 무의미한 시대다. 상허기념도서관 사물함 위에도 이런 시대상을 반영하듯 온갖 쓰레기가 가득하다. 특히 사물함 반납이 이뤄지는 이 시기에 도서관은 쓰레기 문제로 골머리를 앓고 있다. 학우들이 짐을 비울 때 나오는 쓰레기를 쓰레기통에 버리지 않기 때문이다. 쓰레기는 쓰레기통에, 이 최소한의 공중도덕을 지키는 장안벌을 보고 싶다."
건국대학교," 하루하루 힘겹게 살아가시는 분들이 많습니다. 폐휴지를 모으시는 할아버지, 할머니도 그 중 한분입니다. 하루 종일 폐휴지를 모아서, 버는 돈은 만원이 채 안됩니다. 그 돈 버시겠다고 새벽부터 길을 나섭니다. 경제를 살리겠다는 정부는 이분들의 주머니에는 관심도 없습니다. 기업은 살리는데 사람은 모른답니다. 정부의 논리에서 철저히 소외된 이분들은 어느 길로 가야할까요..."
건국대학교,신축된 제2생명과학관에 구(舊)동생명대에 있던 안내판이 옮겨져 왔다. 안내판에는 그동안 없었던 ‘과동아리방’이라는 문구가 추가될 수 있을까? 답은 ‘아니오’다. 대학본부에서는 앞으로 새로 짓게 되는 건물에는 학생자치공간보다는 연구나 학업 위주의 공간을 배정할 예정이라 한다. 학교 건물들은 늘고 있지만 학생들의 자치활동을 위한 공간은 점점 사라져가는 실정이다.
건국대학교,"2008학년도 입학식은 예년과 같이 새내기들을 축하하는 그런 자리가 아니다. 8.7%의 인상률을 기록한 등록금에 대해 걱정이 시작되는 시점이다. 대학에 들어왔다는 이유 하나만으로 “엄마, 아부지, 죄송합니다”라는 말을 내뱉으며 리본을 달 수 밖에 없는 새내기들에게 웃음을 찾아줄 수 있을 날은 언제일까."
건국대학교,"국보 1호 '숭례문'이 화재로 인해 우리의 눈앞에서 처참히 무너졌다. 이 사건을 단순한 방화로 보고 그 방화범만을 욕하는 이들이 많다. 그렇다, 방화범은 잘못을 저질렀다. 하지만 방화범이 불을 지를 수 있게 만들어준 환경 자체가 더 큰 잘못이다. 무분별한 문화재 '개방'과 국민의 무관심 그리고 국보에 대한 허술한 경비라는 환경 말이다. 숭례문 전소에 대한 분노의 방향이 정확히 설정되길 바란다."
건국대학교,"▲ © 양태훈 기자 우리나라에서 공식적으로 제일 많은 사람들이 믿고 있는 종교인 기독교. 그러나 기독교의 전도방법은 선교 초창기에나 효과를 거둘 수 있는 가장 원시적인 길거리 전도에 그치고 있다. 기독교란 종교가 확고하게 자리를 잡은 상황에서, 길거리 전도나 전도집회 같은 '급진적 회심을 유도하는 전도방식'은 거의 효과가 없어 사람들에게 영향을 주지 못할뿐더러, 불쾌감까지도 유발하는 경우가 대부분이다. 이제는 사회봉사 등 불쾌감을 주지 않는 전도방법을 모색해야 할 때이다."
건국대학교,"▲ © 이현자 기자“분리수거가 되지 않은 쓰레기가 갈수록 늘어간다”며 한숨 쉬는 이계승 소각장 관리인. 소각장에 산처럼 쌓여 있는 쓰레기봉투에는 일반쓰레기와 재활용가능쓰레기가 뒤섞여 있어, 관리인 두 명이 하루 종일 봉투를 뜯어가며 분류한다. 단과대 쓰레기통에 캔과 병이 함께 버려지는 등 분리수거가 제대로 이뤄지지 않기 때문. 모두가 함께 해야 하는 분리수거를 우리대학에서는 단 두 사람이 하고 있다."
건국대학교,"▲ © 이유나 기자수확의 계절 가을, 은행잎은 충만의 기쁨을 누리고 아름답게 낙화(洛花)했지만 시민들의 가을은 아름답지 못했다. 지난 10월 27일 노동기본권을 보장받지 못해서 절망한 노동자 전해진씨가 분신 사망했다. 지난 11일 ‘2007 범국민 행동의 날’은 서울에서만 6만여 경찰의 폭력적인 집회 봉쇄로 인한 참혹함으로 얼룩졌다. 인간의 생존권이 보장되지 않는 지금의 사회, 우리는 언제쯤이나 아름다운 수확을 꿈꿀 수 있을까."
건국대학교,"우리대학 생명공학 분야의 우수한 인재를 양성한다는 야심찬 슬로건을 내건 특성화학부. 학부 정원 40명 중 현재는 22명만의 학우들만이 수업을 듣는 상황이다. 또 학부 자체 공간이 없어 과방ㆍ행정실ㆍ강의실이 경영대나 산학협동관에 산재해 있어 학우들은 많은 불편을 감수하고 있다. 이우광 학사관리팀장은 “신생 학과라 학사 체계나 공간, 지원 등에 미흡한 점이 있다”며 앞으로의 변화를 지켜봐 달라고 당부했다. 우수한 인재는 주변의 인프라에 의해 다듬어진다. 체계 잡힌 환경이 구축된다면 특성화학부의 미래는 더욱 활짝 열리지 않을까."
건국대학교,"우리 대학에는 동아리들이 모여 함께 준비하는 <한맘축전>이라는 큰 축제가 있다. 그러나 동아리들이 모여 '함께' 준비한다는 의미는 퇴색해 버렸다. 올해 전체동아리대표자회의에서는 아무도 한맘축전의 기획단을 맡으려 하지 않아 한맘축전이 무산될 뻔한 초유의 사태까지도 벌어졌다. 동아리들을 이렇게 만든 것은 무엇이며, 동아리들이 추구했던 함께하는 '낭만'은 어디로 간 것인가. "
건국대학교,"▲ © 양태훈 기자""우리 농촌에 대한 관심을 가지는 기회가 되었으면 좋겠습니다."" 농활대장들의 발대식 한마디. 그 선언과 함께 지난 4~7일 동안 가을농활이 진행됐다. 약 120명의 학우들이 버스를 타고 경산으로 향했다.▲우리대학 캠퍼스에서 출발하기 전 간단한 발대식을 하는 모습 © 양태훈 기자""농활. 대학생활의 꽃 아닙니까! 대학생 때 아니면 언제 해보겠습니까?""라던 박차렴(공대ㆍ항공1)군과 ""『상록수』를 읽고 농활을 꼭 한번 해보고 싶었습니다""라던 황장하(정치대ㆍ정외1)군. 이들만의 설렘이 아니었다. 경산으로 향하는 학우들의 마음은 농활에 대한 기대로 가득 찼다.  ▲마을회관에 도착해 식사메뉴, 당번, 규율을 짜고 있는 정치대학 농활대 © 양태훈 기자밤 늦게 경산에 도착하고 마을회관에 짐을 풀었다. 그 후 식사당번과 농활규칙을 정하고 간단한 환영식을 진행한다. ""가을농활은 처음이라서 일을 못할까봐 약간 긴장하게 되네요""라며 긴장된 웃음을 짓는 김진수(정치대ㆍ행정1)군. 이렇듯 몇몇 학우들이 환영식을 마치고 긴장한 채 새벽에 잠자리에 든다.  ▲농활대의 첫번째 날이 밝아 오고 있다 © 양태훈 기자아침 6시에 기상한 학우들. 식사당번인 학우는 더욱 일찍 일어나 아침을 준비한다. 아침식사는 오뎅탕! 식사를 하는 인원이 많아 넉넉하게 했다고 생각한 음식도 적다고 느껴진다. 식사를 마치고 마을회관 앞 공터로 나가 간단한 체조 후 인원을 나눠 일터로 향하는 농활대원들.  ▲일 나가기 전에 아침체조를 하고 있는 공과대학 농활대 © 양태훈 기자몇몇 남학우들은 대나무로 대추나무를 쳐서 대추를 땅으로 떨어뜨리고 몇몇 여학우와 남학우는 떨어진 대추를 줍는다. 한번 대나무로 나무를 칠 때마다 ""우수수"" 소리를 내며 떨어지는 대추들.▲대나무 봉으로 대추를 따고 있다 © 양태훈 기자마을 주민들은 ""올해는 예년보다 농사가 잘 되었어""라며 환하게 웃는다. 태양은 나뭇잎에 가려졌지만 힘을 써서인지 굵은 땀이 학우들 얼굴 곳곳에서 흘러내린다. 한창 일에 열중해 있는데, 참을 가지고 온 이장님. 괜찮다고 사양해보지만 자꾸 음식을 권한다. 참은 두유와 포도와 고구마, 진수성찬이다. 곽철은(공과대ㆍ기계공3) 군은 ""노동을 하고 먹어서인지 음식이 너무 맛있어 평소보다 많이 먹게 되는데?""라며 손을 분주히 움직인다.참을 먹고 다시 일을 시작하는 농활대원들. 늦게 잠자리에 들었고 참을 많이 먹었기 때문인지 대추를 줍는 몇몇 학우들의 눈이 감긴다. 졸음에서 벗어나고자 하는 일을 바꿔보기도 하지만 쉽게 떨어지지 않는데… 일을 하다 보니 어느새 점심식사시간. 식사를 하며 이장님은 ""오늘 주운 대추는 저녁에 삶는데 그럼 이렇게 탱탱한 대추가 시장에서 파는 것처럼 쭈글쭈글 해진다""며 대추가 우리 식탁으로 올라오는 과정을 설명해주기도 했다.""농활은 순수함으로의 회귀""라고 말하는 총농활대장 이성관(정치대ㆍ행정4) 군은 ""학우들이 이번 농활에서 많은 것을 얻어갔으면 좋겠다""고 전했다. 그는 올해로 3번째 농활대장을 맡고 있다. 이번 농활이 농민들의 삶을 학우들이 가슴에 새기는 기회가 되길 기대한다."
건국대학교,"학우들이 사용하는 mp3, 전자사전, 카메라 등에는 대개 건전지가 들어있다. 다 쓴 건전지가 일반쓰레기와 함께 버려져 소각이나 매립될 경우, 유해물질ㆍ침출수로 인한 환경오염이 발생한다. 하지만 환경오염에 대한 불감증으로 학내에서 건전지 수거함을 찾기는 힘든 실정이다. 한편 강남구는 지난 9월 폐건전지의 유해성을 우려하여 1,450여개의 건전지 수거함을 설치했다. 내년부터는 건전지가 분리수거 의무대상에 포함된다. 우리대학도 이에 대한 준비가 필요하다."
건국대학교,"▲ © 유현제 기자역사발전의 원동력은 끊임없는 관심최근 정부에서 고구려 아차산 행사 등 각종 역사 관련 축제를 진행하고 있다. 우리역사에 대한 정부의 관심 증가는 긍정적인 현상이나, 일시적인 현상으로 끝나는 건 아닌가하는 우려가 없지는 않다. 우리역사에 대한 일회성 관심은 어설픈 민족주의를 촉발하여 오히려 역사연구의 발전을 막기 때문이다. 정부만이 아니라 우리 모두의 지속적인 관심이 필요하다."
건국대학교,"▲ © 양태훈 기자모 대학이 빠진다는 농담이 있을 정도로 우리대학 면적의 상당 부분을 차지하고 있는 일감호. 장안벌의 명물인 일감호는 매년 계속되는 수질 문제와 심각한 녹조 현상, 악취로 인해 골칫덩이가 되고 있다. 지난해 말 ‘분수광장 연계수로공사’를 실시해 긍정적인 효과를 볼 것으로 기대됐으나 크게 나아진 모습은 보이지 않는다.일감호는 대규모 인공호수로 물이 흐르지 않고 고여 있는 구조로 되어 있어, 지속적이고 장기적인 관리와 대책이 필요하다. 그러나 지금까지 대학본부는 문제가 생길 때마다 미봉책 수준의 조치로 그치고 있다는 비판을 받고 있다.대학본부는 일감호의 녹조현상에 관해서는 어쩔 수 없다는 입장을 견지하고 있다. 수질관리센터 김용희 환경장은 “햇빛이 비춰 녹조가 자라기 때문에 막을 도리가 없다”며 “햇빛 차단제를 뿌리거나 보트로 호수를 휘저어 주고 있지만 역부족”이라고 했다.이에 황순진(생환대ㆍ환경과학) 교수는 “바닥의 흙을 긁어내 녹조의 영양분인 질소와 인을 처리하는 것이 급선무”라며 “근본 원인인 바닥의 흙에 대한 대책이 시급하다”고 말했다."
건국대학교,▲ © 이유나 기자당신이 조금만 부주의하면 당신의 주민등록번호 뒤 7자리는 노출된다. 대학본부는 “발급기는 학부모나 직원 등 터치스크린에 덜 익숙한 사람들이 많이 이용하기 때문에 실수했을 때 수정이 용이하도록 숫자를 노출시킨다”고 밝혔다. 하지만 터치스크린은 은행의 ATM기나 다른 증명서 발급 등에 널리 사용되기 때문에 수정이 어렵지 않다. 대학본부가 조금만 더 배려해서 학우들의 인적사항이 악용되지 않길 바란다.
